,County Code,District Code,School Code,StudentGrowth,Expectations,LowGrowth,TypicalGrowth,HighGrowth
15102,39,5290,60,ELA,Met,18,9,10
15103,39,5290,60,ELA,Exceeded,3,2,2
15104,39,5290,60,Math,Did Not Yet Meet,3,3,4
15105,39,5290,60,Math,Partially Met,6,4,6
15106,39,5290,60,Math,Approached,13,14,13
15107,39,5290,60,Math,Met,8,13,12
15108,39,5290,60,Math,Exceeded,2,0,1
15109,39,5290,70,ELA,Did Not Yet Meet,3,3,1
15110,39,5290,70,ELA,Partially Met,7,5,4
15111,39,5290,70,ELA,Approached,11,8,12
15112,39,5290,70,ELA,Met,13,8,11
15113,39,5290,70,ELA,Exceeded,2,6,5
15114,39,5290,70,Math,Did Not Yet Meet,1,1,1
15115,39,5290,70,Math,Partially Met,15,7,5
15116,39,5290,70,Math,Approached,17,11,8
15117,39,5290,70,Math,Met,15,11,6
15118,39,5290,70,Math,Exceeded,1,0,0
15119,39,5290,80,ELA,Did Not Yet Meet,6,0,0
15120,39,5290,80,ELA,Partially Met,3,12,6
15121,39,5290,80,ELA,Approached,9,6,6
15122,39,5290,80,ELA,Met,18,12,12
15123,39,5290,80,ELA,Exceeded,0,6,3
15124,39,5290,80,Math,Did Not Yet Meet,3,0,0
15125,39,5290,80,Math,Partially Met,6,3,9
15126,39,5290,80,Math,Approached,12,9,9
15127,39,5290,80,Math,Met,15,9,3
15128,39,5290,80,Math,Exceeded,12,9,0
15129,39,5290,83,ELA,Did Not Yet Meet,3,1,3
15130,39,5290,83,ELA,Partially Met,13,6,14
15131,39,5290,83,ELA,Approached,4,10,9
15132,39,5290,83,ELA,Met,13,14,10
15133,39,5290,83,Math,Did Not Yet Meet,0,4,1
15134,39,5290,83,Math,Partially Met,13,7,3
15135,39,5290,83,Math,Approached,17,10,8
15136,39,5290,83,Math,Met,24,10,3
15137,39,5290,90,ELA,Did Not Yet Meet,0,3,11
15138,39,5290,90,ELA,Partially Met,0,5,13
15139,39,5290,90,ELA,Approached,3,14,13
15140,39,5290,90,ELA,Met,6,17,8
15141,39,5290,90,ELA,Exceeded,2,5,2
15142,39,5290,90,Math,Did Not Yet Meet,0,0,6
15143,39,5290,90,Math,Partially Met,2,2,6
15144,39,5290,90,Math,Approached,0,6,23
15145,39,5290,90,Math,Met,8,16,27
15146,39,5290,90,Math,Exceeded,0,2,3
15147,39,5290,100,ELA,Did Not Yet Meet,4,3,1
15148,39,5290,100,ELA,Partially Met,3,4,1
15149,39,5290,100,ELA,Approached,8,8,14
15150,39,5290,100,ELA,Met,21,14,8
15151,39,5290,100,ELA,Exceeded,1,6,3
15152,39,5290,100,Math,Did Not Yet Meet,1,3,1
15153,39,5290,100,Math,Partially Met,3,6,4
15154,39,5290,100,Math,Approached,7,10,8
15155,39,5290,100,Math,Met,23,14,15
15156,39,5290,100,Math,Exceeded,1,1,1
15157,39,5290,130,ELA,Did Not Yet Meet,4,4,2
15158,39,5290,130,ELA,Partially Met,4,4,12
15159,39,5290,130,ELA,Approached,7,9,9
15160,39,5290,130,ELA,Met,4,12,23
15161,39,5290,130,ELA,Exceeded,7,0,2
15162,39,5290,130,Math,Did Not Yet Meet,2,4,4
15163,39,5290,130,Math,Partially Met,7,9,7
15164,39,5290,130,Math,Approached,12,7,7
15165,39,5290,130,Math,Met,11,7,5
15166,39,5290,130,Math,Exceeded,11,4,5
15167,39,5290,140,ELA,Did Not Yet Meet,1,0,1
15168,39,5290,140,ELA,Partially Met,4,6,5
15169,39,5290,140,ELA,Approached,14,9,8
15170,39,5290,140,ELA,Met,21,19,9
15171,39,5290,140,ELA,Exceeded,1,1,1
15172,39,5290,140,Math,Partially Met,4,1,2
15173,39,5290,140,Math,Approached,16,7,9
15174,39,5290,140,Math,Met,16,19,17
15175,39,5290,140,Math,Exceeded,2,4,2
15176,39,5730,60,ELA,Did Not Yet Meet,0,0,0
15177,39,5730,60,ELA,Partially Met,2,1,1
15178,39,5730,60,ELA,Approached,11,8,4
15179,39,5730,60,ELA,Met,30,19,8
15180,39,5730,60,ELA,Exceeded,4,6,5
15181,39,5730,60,Math,Did Not Yet Meet,0,0,0
15182,39,5730,60,Math,Partially Met,3,1,1
15183,39,5730,60,Math,Approached,15,6,4
15184,39,5730,60,Math,Met,24,19,16
15185,39,5730,60,Math,Exceeded,4,3,2
15186,39,5730,70,ELA,Did Not Yet Meet,1,1,1
15187,39,5730,70,ELA,Partially Met,3,2,3
15188,39,5730,70,ELA,Approached,10,8,4
15189,39,5730,70,ELA,Met,23,16,6
15190,39,5730,70,ELA,Exceeded,12,7,4
15191,39,5730,70,Math,Did Not Yet Meet,0,1,0
15192,39,5730,70,Math,Partially Met,7,6,3
15193,39,5730,70,Math,Approached,9,8,6
15194,39,5730,70,Math,Met,18,17,20
15195,39,5730,70,Math,Exceeded,2,1,1
15196,39,5730,100,ELA,Did Not Yet Meet,0,1,1
15197,39,5730,100,ELA,Partially Met,1,2,1
15198,39,5730,100,ELA,Approached,6,3,7
15199,39,5730,100,ELA,Met,22,19,22
15200,39,5730,100,ELA,Exceeded,6,4,4
15201,39,5730,100,Math,Did Not Yet Meet,0,0,0
15202,39,5730,100,Math,Partially Met,2,2,3
15203,39,5730,100,Math,Approached,3,4,12
15204,39,5730,100,Math,Met,10,22,28
15205,39,5730,100,Math,Exceeded,4,5,5
15206,39,5730,120,ELA,Did Not Yet Meet,1,1,1
15207,39,5730,120,ELA,Partially Met,2,3,3
15208,39,5730,120,ELA,Approached,3,4,7
15209,39,5730,120,ELA,Met,19,19,21
15210,39,5730,120,ELA,Exceeded,5,6,7
15211,39,5730,120,Math,Did Not Yet Meet,0,0,2
15212,39,5730,120,Math,Partially Met,2,2,4
15213,39,5730,120,Math,Approached,4,6,16
15214,39,5730,120,Math,Met,7,20,26
15215,39,5730,120,Math,Exceeded,2,3,5
15216,39,5730,140,ELA,Did Not Yet Meet,1,2,2
15217,39,5730,140,ELA,Partially Met,4,5,2
15218,39,5730,140,ELA,Approached,5,2,10
15219,39,5730,140,ELA,Met,14,25,17
15220,39,5730,140,ELA,Exceeded,3,5,3
15221,39,5730,140,Math,Did Not Yet Meet,0,0,2
15222,39,5730,140,Math,Partially Met,4,2,4
15223,39,5730,140,Math,Approached,6,10,11
15224,39,5730,140,Math,Met,10,16,26
15225,39,5730,140,Math,Exceeded,1,6,2
15226,39,5730,145,ELA,Did Not Yet Meet,2,1,1
15227,39,5730,145,ELA,Partially Met,5,2,4
15228,39,5730,145,ELA,Approached,5,5,7
15229,39,5730,145,ELA,Met,19,14,15
15230,39,5730,145,ELA,Exceeded,9,5,7
15231,39,5730,145,Math,Did Not Yet Meet,1,1,1
15232,39,5730,145,Math,Partially Met,2,5,5
15233,39,5730,145,Math,Approached,4,6,9
15234,39,5730,145,Math,Met,8,18,27
15235,39,5730,145,Math,Exceeded,2,5,7
15236,39,5730,150,ELA,Did Not Yet Meet,1,1,0
15237,39,5730,150,ELA,Partially Met,2,0,2
15238,39,5730,150,ELA,Approached,4,4,5
15239,39,5730,150,ELA,Met,16,20,31
15240,39,5730,150,ELA,Exceeded,4,5,6
15241,39,5730,150,Math,Did Not Yet Meet,1,2,1
15242,39,5730,150,Math,Partially Met,2,1,2
15243,39,5730,150,Math,Approached,2,4,12
15244,39,5730,150,Math,Met,12,14,43
15245,39,5730,150,Math,Exceeded,2,3,2
15246,39,5730,160,ELA,Partially Met,0,0,1
15247,39,5730,160,ELA,Approached,8,7,8
15248,39,5730,160,ELA,Met,17,19,23
15249,39,5730,160,ELA,Exceeded,5,7,6
15250,39,5730,160,Math,Partially Met,1,2,1
15251,39,5730,160,Math,Approached,6,11,10
15252,39,5730,160,Math,Met,16,18,23
15253,39,5730,160,Math,Exceeded,1,3,6
15254,39,5810,60,ELA,Did Not Yet Meet,3,0,5
15255,39,5810,60,ELA,Partially Met,8,6,5
15256,39,5810,60,ELA,Approached,16,6,6
15257,39,5810,60,ELA,Met,19,17,5
15258,39,5810,60,ELA,Exceeded,3,0,0
15259,39,5810,60,Math,Did Not Yet Meet,2,0,0
15260,39,5810,60,Math,Partially Met,15,9,7
15261,39,5810,60,Math,Approached,20,13,7
15262,39,5810,60,Math,Met,15,9,2
15263,39,5810,60,Math,Exceeded,2,0,0
15264,41,30,10,ELA,Did Not Yet Meet,1,1,1
15265,41,30,10,ELA,Partially Met,5,5,1
15266,41,30,10,ELA,Approached,16,6,4
15267,41,30,10,ELA,Met,24,14,9
15268,41,30,10,ELA,Exceeded,7,3,2
15269,41,30,10,Math,Did Not Yet Meet,0,3,1
15270,41,30,10,Math,Partially Met,7,7,8
15271,41,30,10,Math,Approached,9,14,11
15272,41,30,10,Math,Met,13,13,10
15273,41,30,10,Math,Exceeded,2,1,1
15274,41,70,10,ELA,Did Not Yet Meet,6,1,3
15275,41,70,10,ELA,Partially Met,8,5,6
15276,41,70,10,ELA,Approached,12,10,11
15277,41,70,10,ELA,Met,20,8,5
15278,41,70,10,ELA,Exceeded,2,0,1
15279,41,70,10,Math,Did Not Yet Meet,0,0,1
15280,41,70,10,Math,Partially Met,9,10,5
15281,41,70,10,Math,Approached,12,19,19
15282,41,70,10,Math,Met,4,9,9
15283,41,70,10,Math,Exceeded,0,0,1
15284,41,280,30,ELA,Did Not Yet Meet,1,3,1
15285,41,280,30,ELA,Partially Met,4,4,6
15286,41,280,30,ELA,Approached,15,10,12
15287,41,280,30,ELA,Met,19,13,12
15288,41,280,30,ELA,Exceeded,1,1,0
15289,41,280,30,Math,Did Not Yet Meet,2,2,5
15290,41,280,30,Math,Partially Met,12,9,7
15291,41,280,30,Math,Approached,8,19,4
15292,41,280,30,Math,Met,13,11,7
15293,41,280,30,Math,Exceeded,0,1,0
15294,41,400,30,ELA,Did Not Yet Meet,2,1,5
15295,41,400,30,ELA,Partially Met,4,3,5
15296,41,400,30,ELA,Approached,12,8,10
15297,41,400,30,ELA,Met,19,17,7
15298,41,400,30,ELA,Exceeded,2,4,1
15299,41,400,30,Math,Did Not Yet Meet,1,0,1
15300,41,400,30,Math,Partially Met,4,7,14
15301,41,400,30,Math,Approached,9,8,18
15302,41,400,30,Math,Met,10,12,15
15303,41,400,30,Math,Exceeded,0,1,2
15304,41,1620,50,ELA,Did Not Yet Meet,0,2,1
15305,41,1620,50,ELA,Partially Met,5,2,5
15306,41,1620,50,ELA,Approached,19,9,11
15307,41,1620,50,ELA,Met,18,14,6
15308,41,1620,50,ELA,Exceeded,2,4,2
15309,41,1620,50,Math,Did Not Yet Meet,1,2,2
15310,41,1620,50,Math,Partially Met,11,7,8
15311,41,1620,50,Math,Approached,2,13,13
15312,41,1620,50,Math,Met,7,11,15
15313,41,1620,50,Math,Exceeded,2,2,1
15314,41,1670,50,ELA,Did Not Yet Meet,0,0,2
15315,41,1670,50,ELA,Partially Met,0,2,7
15316,41,1670,50,ELA,Approached,4,5,11
15317,41,1670,50,ELA,Met,13,16,29
15318,41,1670,50,ELA,Exceeded,9,0,2
15319,41,1670,50,Math,Did Not Yet Meet,0,0,2
15320,41,1670,50,Math,Partially Met,2,4,11
15321,41,1670,50,Math,Approached,5,15,18
15322,41,1670,50,Math,Met,20,7,16
15323,41,1785,40,ELA,Did Not Yet Meet,1,0,1
15324,41,1785,40,ELA,Partially Met,1,3,4
15325,41,1785,40,ELA,Approached,6,7,16
15326,41,1785,40,ELA,Met,9,20,19
15327,41,1785,40,ELA,Exceeded,5,5,4
15328,41,1785,40,Math,Did Not Yet Meet,0,1,0
15329,41,1785,40,Math,Partially Met,2,2,10
15330,41,1785,40,Math,Approached,8,9,22
15331,41,1785,40,Math,Met,16,12,15
15332,41,1785,40,Math,Exceeded,0,1,0
15333,41,1785,60,ELA,Did Not Yet Meet,3,1,2
15334,41,1785,60,ELA,Partially Met,4,5,5
15335,41,1785,60,ELA,Approached,11,13,10
15336,41,1785,60,ELA,Met,15,15,10
15337,41,1785,60,ELA,Exceeded,2,3,1
15338,41,1785,60,Math,Did Not Yet Meet,1,2,2
15339,41,1785,60,Math,Partially Met,6,8,6
15340,41,1785,60,Math,Approached,10,6,10
15341,41,1785,60,Math,Met,23,14,8
15342,41,1785,60,Math,Exceeded,2,0,1
15343,41,1840,40,ELA,Did Not Yet Meet,0,1,1
15344,41,1840,40,ELA,Partially Met,3,3,5
15345,41,1840,40,ELA,Approached,3,7,23
15346,41,1840,40,ELA,Met,5,12,30
15347,41,1840,40,ELA,Exceeded,1,3,5
15348,41,1840,40,Math,Did Not Yet Meet,1,1,1
15349,41,1840,40,Math,Partially Met,1,5,6
15350,41,1840,40,Math,Approached,9,10,15
15351,41,1840,40,Math,Met,13,17,17
15352,41,1840,40,Math,Exceeded,0,1,4
15353,41,1840,70,ELA,Did Not Yet Meet,0,1,2
15354,41,1840,70,ELA,Partially Met,2,2,4
15355,41,1840,70,ELA,Approached,1,11,7
15356,41,1840,70,ELA,Met,12,22,20
15357,41,1840,70,ELA,Exceeded,8,4,6
15358,41,1840,70,Math,Did Not Yet Meet,1,0,0
15359,41,1840,70,Math,Partially Met,3,4,1
15360,41,1840,70,Math,Approached,3,7,18
15361,41,1840,70,Math,Met,15,21,18
15362,41,1840,70,Math,Exceeded,3,1,3
15363,41,1870,60,ELA,Did Not Yet Meet,1,2,1
15364,41,1870,60,ELA,Partially Met,3,2,4
15365,41,1870,60,ELA,Approached,6,6,10
15366,41,1870,60,ELA,Met,10,18,18
15367,41,1870,60,ELA,Exceeded,6,7,6
15368,41,1870,60,Math,Did Not Yet Meet,0,0,1
15369,41,1870,60,Math,Partially Met,9,5,4
15370,41,1870,60,Math,Approached,9,12,16
15371,41,1870,60,Math,Met,9,13,16
15372,41,1870,60,Math,Exceeded,1,1,3
15373,41,1870,70,ELA,Did Not Yet Meet,0,6,3
15374,41,1870,70,ELA,Partially Met,3,3,17
15375,41,1870,70,ELA,Approached,0,3,19
15376,41,1870,70,ELA,Met,14,11,22
15377,41,1870,70,Math,Did Not Yet Meet,0,0,3
15378,41,1870,70,Math,Partially Met,0,8,14
15379,41,1870,70,Math,Approached,0,6,31
15380,41,1870,70,Math,Met,8,14,17
15381,41,1870,90,ELA,Did Not Yet Meet,0,0,3
15382,41,1870,90,ELA,Partially Met,1,3,3
15383,41,1870,90,ELA,Approached,6,9,10
15384,41,1870,90,ELA,Met,10,19,24
15385,41,1870,90,ELA,Exceeded,3,3,6
15386,41,1870,90,Math,Did Not Yet Meet,0,3,0
15387,41,1870,90,Math,Partially Met,0,3,9
15388,41,1870,90,Math,Approached,4,10,18
15389,41,1870,90,Math,Met,10,21,7
15390,41,1870,90,Math,Exceeded,6,6,3
15391,41,2040,30,ELA,Did Not Yet Meet,3,0,1
15392,41,2040,30,ELA,Partially Met,7,14,3
15393,41,2040,30,ELA,Approached,17,12,5
15394,41,2040,30,ELA,Met,22,11,5
15395,41,2040,30,ELA,Exceeded,0,1,0
15396,41,2040,30,Math,Did Not Yet Meet,0,6,0
15397,41,2040,30,Math,Partially Met,18,10,15
15398,41,2040,30,Math,Approached,11,11,9
15399,41,2040,30,Math,Met,3,8,7
15400,41,2040,30,Math,Exceeded,1,1,0
15401,41,2250,50,ELA,Partially Met,2,1,5
15402,41,2250,50,ELA,Approached,12,4,7
15403,41,2250,50,ELA,Met,17,20,18
15404,41,2250,50,ELA,Exceeded,2,6,5
15405,41,2250,50,Math,Did Not Yet Meet,0,1,0
15406,41,2250,50,Math,Partially Met,6,6,4
15407,41,2250,50,Math,Approached,9,4,16
15408,41,2250,50,Math,Met,24,9,18
15409,41,2250,50,Math,Exceeded,0,3,0
15410,41,2470,40,ELA,Did Not Yet Meet,0,2,1
15411,41,2470,40,ELA,Partially Met,9,1,2
15412,41,2470,40,ELA,Approached,12,9,4
15413,41,2470,40,ELA,Met,22,16,17
15414,41,2470,40,ELA,Exceeded,3,1,0
15415,41,2470,40,Math,Did Not Yet Meet,0,1,0
15416,41,2470,40,Math,Partially Met,10,9,9
15417,41,2470,40,Math,Approached,9,13,13
15418,41,2470,40,Math,Met,12,13,8
15419,41,2470,40,Math,Exceeded,1,0,1
15420,41,2790,50,ELA,Did Not Yet Meet,0,2,2
15421,41,2790,50,ELA,Partially Met,6,6,2
15422,41,2790,50,ELA,Approached,9,15,5
15423,41,2790,50,ELA,Met,17,14,17
15424,41,2790,50,ELA,Exceeded,0,3,0
15425,41,2790,50,Math,Did Not Yet Meet,1,0,1
15426,41,2790,50,Math,Partially Met,0,3,3
15427,41,2790,50,Math,Approached,9,7,11
15428,41,2790,50,Math,Met,20,18,18
15429,41,2790,50,Math,Exceeded,3,1,2
15430,41,2790,60,ELA,Did Not Yet Meet,1,2,2
15431,41,2790,60,ELA,Partially Met,1,3,6
15432,41,2790,60,ELA,Approached,10,11,10
15433,41,2790,60,ELA,Met,14,16,15
15434,41,2790,60,ELA,Exceeded,2,3,4
15435,41,2790,60,Math,Did Not Yet Meet,2,1,1
15436,41,2790,60,Math,Partially Met,2,6,9
15437,41,2790,60,Math,Approached,8,12,20
15438,41,2790,60,Math,Met,2,11,22
15439,41,2790,60,Math,Exceeded,0,2,2
15440,41,2970,50,ELA,Did Not Yet Meet,2,1,3
15441,41,2970,50,ELA,Partially Met,2,6,5
15442,41,2970,50,ELA,Approached,9,11,11
15443,41,2970,50,ELA,Met,13,14,19
15444,41,2970,50,ELA,Exceeded,1,1,2
15445,41,2970,50,Math,Did Not Yet Meet,1,0,0
15446,41,2970,50,Math,Partially Met,2,7,7
15447,41,2970,50,Math,Approached,7,17,18
15448,41,2970,50,Math,Met,11,10,18
15449,41,2970,50,Math,Exceeded,0,1,0
15450,41,3675,50,ELA,Did Not Yet Meet,2,0,2
15451,41,3675,50,ELA,Partially Met,8,4,2
15452,41,3675,50,ELA,Approached,7,15,8
15453,41,3675,50,ELA,Met,15,18,5
15454,41,3675,50,ELA,Exceeded,11,1,1
15455,41,3890,50,ELA,Did Not Yet Meet,1,2,1
15456,41,3890,50,ELA,Partially Met,8,6,4
15457,41,3890,50,ELA,Approached,9,9,8
15458,41,3890,50,ELA,Met,19,13,13
15459,41,3890,50,ELA,Exceeded,4,1,3
15460,41,3890,50,Math,Did Not Yet Meet,3,3,1
15461,41,3890,50,Math,Partially Met,5,6,14
15462,41,3890,50,Math,Approached,10,14,9
15463,41,3890,50,Math,Met,12,10,9
15464,41,3890,50,Math,Exceeded,2,1,2
15465,41,4100,60,ELA,Did Not Yet Meet,3,5,2
15466,41,4100,60,ELA,Partially Met,7,6,6
15467,41,4100,60,ELA,Approached,10,9,10
15468,41,4100,60,ELA,Met,18,10,9
15469,41,4100,60,ELA,Exceeded,3,2,0
15470,41,4100,60,Math,Did Not Yet Meet,1,1,1
15471,41,4100,60,Math,Partially Met,3,3,9
15472,41,4100,60,Math,Approached,10,12,14
15473,41,4100,60,Math,Met,12,15,12
15474,41,4100,60,Math,Exceeded,3,2,1
15475,41,4100,105,ELA,Did Not Yet Meet,5,4,6
15476,41,4100,105,ELA,Partially Met,10,7,6
15477,41,4100,105,ELA,Approached,12,8,10
15478,41,4100,105,ELA,Met,8,14,10
15479,41,4100,105,ELA,Exceeded,0,0,1
15480,41,4100,105,Math,Did Not Yet Meet,3,1,4
15481,41,4100,105,Math,Partially Met,8,6,13
15482,41,4100,105,Math,Approached,7,6,14
15483,41,4100,105,Math,Met,7,8,19
15484,41,4100,105,Math,Exceeded,0,0,3
15485,41,4100,110,ELA,Did Not Yet Meet,5,3,5
15486,41,4100,110,ELA,Partially Met,6,8,8
15487,41,4100,110,ELA,Approached,11,9,12
15488,41,4100,110,ELA,Met,15,6,5
15489,41,4100,110,ELA,Exceeded,4,3,1
15490,41,4100,110,Math,Did Not Yet Meet,3,2,2
15491,41,4100,110,Math,Partially Met,9,6,9
15492,41,4100,110,Math,Approached,18,12,8
15493,41,4100,110,Math,Met,13,12,6
15494,41,4100,110,Math,Exceeded,0,0,1
15495,41,4200,40,ELA,Did Not Yet Meet,3,1,4
15496,41,4200,40,ELA,Partially Met,5,4,5
15497,41,4200,40,ELA,Approached,10,12,13
15498,41,4200,40,ELA,Met,10,10,14
15499,41,4200,40,ELA,Exceeded,5,2,1
15500,41,4200,40,Math,Did Not Yet Meet,0,3,4
15501,41,4200,40,Math,Partially Met,9,6,13
15502,41,4200,40,Math,Approached,14,12,6
15503,41,4200,40,Math,Met,11,11,10
15504,41,4200,40,Math,Exceeded,1,0,0
15505,41,5465,60,ELA,Did Not Yet Meet,1,4,0
15506,41,5465,60,ELA,Partially Met,8,6,9
15507,41,5465,60,ELA,Approached,5,10,14
15508,41,5465,60,ELA,Met,6,13,14
15509,41,5465,60,ELA,Exceeded,0,4,5
15510,41,5480,55,ELA,Did Not Yet Meet,5,3,1
15511,41,5480,55,ELA,Partially Met,6,4,4
15512,41,5480,55,ELA,Approached,21,10,6
15513,41,5480,55,ELA,Met,23,13,4
15514,41,5480,55,ELA,Exceeded,1,1,0
15515,41,5480,55,Math,Did Not Yet Meet,9,2,2
15516,41,5480,55,Math,Partially Met,13,8,9
15517,41,5480,55,Math,Approached,16,10,9
15518,41,5480,55,Math,Met,9,5,6
15519,41,5480,55,Math,Exceeded,2,0,0
15520,41,5530,40,ELA,Did Not Yet Meet,3,4,4
15521,41,5530,40,ELA,Partially Met,5,1,5
15522,41,5530,40,ELA,Approached,4,11,11
15523,41,5530,40,ELA,Met,12,12,25
15524,41,5530,40,ELA,Exceeded,1,1,1
15525,41,5530,40,Math,Did Not Yet Meet,1,2,4
15526,41,5530,40,Math,Partially Met,2,5,15
15527,41,5530,40,Math,Approached,13,14,11
15528,41,5530,40,Math,Met,9,13,7
15529,41,5530,40,Math,Exceeded,1,1,1
15530,41,5780,50,ELA,Did Not Yet Meet,0,0,3
15531,41,5780,50,ELA,Partially Met,1,5,7
15532,41,5780,50,ELA,Approached,9,7,18
15533,41,5780,50,ELA,Met,7,12,25
15534,41,5780,50,ELA,Exceeded,1,3,2
15535,41,5780,50,Math,Did Not Yet Meet,1,0,1
15536,41,5780,50,Math,Partially Met,3,4,3
15537,41,5780,50,Math,Approached,18,16,14
15538,41,5780,50,Math,Met,9,9,18
15539,41,5780,50,Math,Exceeded,0,2,2
15540,80,6013,900,ELA,Did Not Yet Meet,1,1,2
15541,80,6013,900,ELA,Partially Met,2,3,3
15542,80,6013,900,ELA,Approached,7,6,9
15543,80,6013,900,ELA,Met,15,18,21
15544,80,6013,900,ELA,Exceeded,3,3,9
15545,80,6013,900,Math,Did Not Yet Meet,0,0,0
15546,80,6013,900,Math,Partially Met,4,4,6
15547,80,6013,900,Math,Approached,6,8,8
15548,80,6013,900,Math,Met,13,15,23
15549,80,6013,900,Math,Exceeded,4,3,5
15550,80,6017,932,ELA,Did Not Yet Meet,2,3,2
15551,80,6017,932,ELA,Partially Met,5,4,10
15552,80,6017,932,ELA,Approached,6,6,14
15553,80,6017,932,ELA,Met,7,10,27
15554,80,6017,932,ELA,Exceeded,0,1,4
15555,80,6017,932,Math,Did Not Yet Meet,1,1,3
15556,80,6017,932,Math,Partially Met,7,5,6
15557,80,6017,932,Math,Approached,9,12,16
15558,80,6017,932,Math,Met,6,15,17
15559,80,6017,932,Math,Exceeded,2,0,0
15560,80,6018,900,ELA,Did Not Yet Meet,0,1,0
15561,80,6018,900,ELA,Partially Met,1,1,1
15562,80,6018,900,ELA,Approached,2,1,14
15563,80,6018,900,ELA,Met,4,6,35
15564,80,6018,900,ELA,Exceeded,1,9,22
15565,80,6018,900,Math,Partially Met,3,14,3
15566,80,6018,900,Math,Approached,3,10,10
15567,80,6018,900,Math,Met,7,10,38
15568,80,6020,985,ELA,Did Not Yet Meet,1,2,2
15569,80,6020,985,ELA,Partially Met,2,1,7
15570,80,6020,985,ELA,Approached,3,6,23
15571,80,6020,985,ELA,Met,7,11,29
15572,80,6020,985,ELA,Exceeded,2,2,4
15573,80,6020,985,Math,Did Not Yet Meet,0,1,6
15574,80,6020,985,Math,Partially Met,1,4,19
15575,80,6020,985,Math,Approached,6,9,30
15576,80,6020,985,Math,Met,5,4,15
15577,80,6021,905,ELA,Did Not Yet Meet,2,3,3
15578,80,6021,905,ELA,Partially Met,5,7,11
15579,80,6021,905,ELA,Approached,12,11,15
15580,80,6021,905,ELA,Met,9,9,11
15581,80,6021,905,ELA,Exceeded,2,1,1
15582,80,6021,905,Math,Did Not Yet Meet,3,4,5
15583,80,6021,905,Math,Partially Met,13,12,9
15584,80,6021,905,Math,Approached,13,13,8
15585,80,6021,905,Math,Met,8,5,7
15586,80,6021,905,Math,Exceeded,0,1,0
15587,80,6022,990,ELA,Did Not Yet Meet,2,3,4
15588,80,6022,990,ELA,Partially Met,4,10,12
15589,80,6022,990,ELA,Approached,16,13,7
15590,80,6022,990,ELA,Met,17,3,6
15591,80,6022,990,ELA,Exceeded,0,0,1
15592,80,6022,990,Math,Did Not Yet Meet,6,3,4
15593,80,6022,990,Math,Partially Met,8,9,9
15594,80,6022,990,Math,Approached,7,16,18
15595,80,6022,990,Math,Met,8,6,4
15596,80,6022,990,Math,Exceeded,0,1,1
15597,80,6024,906,ELA,Did Not Yet Meet,0,0,5
15598,80,6024,906,ELA,Partially Met,5,5,12
15599,80,6024,906,ELA,Approached,12,7,17
15600,80,6024,906,ELA,Met,7,5,24
15601,80,6024,906,ELA,Exceeded,0,0,2
15602,80,6024,906,Math,Partially Met,0,2,5
15603,80,6024,906,Math,Approached,5,10,26
15604,80,6024,906,Math,Met,12,10,26
15605,80,6024,906,Math,Exceeded,2,2,0
15606,80,6025,907,ELA,Did Not Yet Meet,6,6,7
15607,80,6025,907,ELA,Partially Met,10,8,10
15608,80,6025,907,ELA,Approached,13,10,10
15609,80,6025,907,ELA,Met,8,5,6
15610,80,6025,907,ELA,Exceeded,0,0,1
15611,80,6025,907,Math,Did Not Yet Meet,3,5,4
15612,80,6025,907,Math,Partially Met,12,16,18
15613,80,6025,907,Math,Approached,8,11,6
15614,80,6025,907,Math,Met,5,6,4
15615,80,6028,910,ELA,Did Not Yet Meet,2,0,1
15616,80,6028,910,ELA,Partially Met,3,4,5
15617,80,6028,910,ELA,Approached,3,6,16
15618,80,6028,910,ELA,Met,10,16,22
15619,80,6028,910,ELA,Exceeded,2,4,7
15620,80,6028,910,Math,Did Not Yet Meet,0,2,1
15621,80,6028,910,Math,Partially Met,6,4,3
15622,80,6028,910,Math,Approached,25,15,9
15623,80,6028,910,Math,Met,17,9,6
15624,80,6028,910,Math,Exceeded,0,1,4
15625,80,6029,911,ELA,Did Not Yet Meet,3,9,6
15626,80,6029,911,ELA,Partially Met,9,16,9
15627,80,6029,911,ELA,Approached,6,9,13
15628,80,6029,911,ELA,Met,13,3,3
15629,80,6029,911,Math,Did Not Yet Meet,13,0,3
15630,80,6029,911,Math,Partially Met,10,23,3
15631,80,6029,911,Math,Approached,13,16,3
15632,80,6029,911,Math,Met,10,6,0
15633,80,6030,912,ELA,Did Not Yet Meet,4,3,1
15634,80,6030,912,ELA,Partially Met,5,3,8
15635,80,6030,912,ELA,Approached,7,12,6
15636,80,6030,912,ELA,Met,9,14,23
15637,80,6030,912,ELA,Exceeded,1,4,1
15638,80,6030,912,Math,Did Not Yet Meet,3,4,3
15639,80,6030,912,Math,Partially Met,7,9,8
15640,80,6030,912,Math,Approached,9,11,9
15641,80,6030,912,Math,Met,10,11,9
15642,80,6030,912,Math,Exceeded,3,2,2
15643,80,6036,921,ELA,Did Not Yet Meet,0,0,1
15644,80,6036,921,ELA,Partially Met,2,2,2
15645,80,6036,921,ELA,Approached,3,7,9
15646,80,6036,921,ELA,Met,22,9,22
15647,80,6036,921,ELA,Exceeded,10,7,6
15648,80,6036,921,Math,Did Not Yet Meet,0,0,1
15649,80,6036,921,Math,Partially Met,1,4,7
15650,80,6036,921,Math,Approached,4,5,15
