COUNTY_CODE,DISTRICT_CODE,SCHOOL_CODE,StudentGrowth,Expectations,LowGrowth,TypicalGrowth,HighGrowth
25,0180,010,Math,Approached,3,13,19
25,0180,010,Math,Met,6,16,21
25,0180,010,Math,Exceeded,0,2,2
25,0270,020,ELA,Did Not Yet Meet,4,2,3
25,0270,020,ELA,Partially Met,2,4,11
25,0270,020,ELA,Approached,8,9,9
25,0270,020,ELA,Met,8,9,18
25,0270,020,ELA,Exceeded,5,5,1
25,0270,020,Math,Did Not Yet Meet,3,1,2
25,0270,020,Math,Partially Met,5,11,12
25,0270,020,Math,Approached,9,15,12
25,0270,020,Math,Met,7,9,10
25,0270,020,Math,Exceeded,1,0,0
25,0500,020,ELA,Did Not Yet Meet,2,4,4
25,0500,020,ELA,Partially Met,7,9,11
25,0500,020,ELA,Approached,8,9,9
25,0500,020,ELA,Met,9,14,6
25,0500,020,ELA,Exceeded,3,3,1
25,0500,020,Math,Did Not Yet Meet,3,4,5
25,0500,020,Math,Partially Met,10,11,7
25,0500,020,Math,Approached,18,7,13
25,0500,020,Math,Met,11,10,3
25,0560,020,ELA,Did Not Yet Meet,0,0,0
25,0560,020,ELA,Partially Met,4,1,4
25,0560,020,ELA,Approached,6,5,8
25,0560,020,ELA,Met,20,21,13
25,0560,020,ELA,Exceeded,9,6,3
25,0560,020,Math,Did Not Yet Meet,0,0,0
25,0560,020,Math,Partially Met,1,4,2
25,0560,020,Math,Approached,6,9,13
25,0560,020,Math,Met,15,16,27
25,0560,020,Math,Exceeded,4,0,2
25,0945,030,ELA,Did Not Yet Meet,0,1,1
25,0945,030,ELA,Partially Met,1,3,1
25,0945,030,ELA,Approached,4,8,10
25,0945,030,ELA,Met,7,11,25
25,0945,030,ELA,Exceeded,5,8,14
25,0945,030,Math,Did Not Yet Meet,0,0,1
25,0945,030,Math,Partially Met,3,3,2
25,0945,030,Math,Approached,1,9,13
25,0945,030,Math,Met,14,16,24
25,0945,030,Math,Exceeded,2,6,5
25,0945,050,ELA,Did Not Yet Meet,1,2,2
25,0945,050,ELA,Partially Met,1,4,6
25,0945,050,ELA,Approached,4,6,15
25,0945,050,ELA,Met,8,18,24
25,0945,050,ELA,Exceeded,3,4,3
25,0945,050,Math,Did Not Yet Meet,1,0,1
25,0945,050,Math,Partially Met,3,3,5
25,0945,050,Math,Approached,9,6,6
25,0945,050,Math,Met,22,22,14
25,0945,050,Math,Exceeded,3,2,3
25,1000,040,ELA,Did Not Yet Meet,3,3,3
25,1000,040,ELA,Partially Met,8,5,8
25,1000,040,ELA,Approached,13,19,6
25,1000,040,ELA,Met,16,13,2
25,1000,040,ELA,Exceeded,0,2,2
25,1000,040,Math,Did Not Yet Meet,4,2,6
25,1000,040,Math,Partially Met,20,20,12
25,1000,040,Math,Approached,16,6,2
25,1000,040,Math,Met,6,2,4
25,1260,060,ELA,Did Not Yet Meet,2,0,1
25,1260,060,ELA,Partially Met,5,8,7
25,1260,060,ELA,Approached,9,11,16
25,1260,060,ELA,Met,8,13,16
25,1260,060,ELA,Exceeded,2,1,0
25,1260,060,Math,Did Not Yet Meet,0,1,0
25,1260,060,Math,Partially Met,7,8,10
25,1260,060,Math,Approached,8,15,18
25,1260,060,Math,Met,8,10,10
25,1260,060,Math,Exceeded,2,2,0
25,1260,070,ELA,Did Not Yet Meet,1,0,1
25,1260,070,ELA,Partially Met,8,6,0
25,1260,070,ELA,Approached,5,8,8
25,1260,070,ELA,Met,14,16,8
25,1260,070,ELA,Exceeded,7,7,11
25,1260,080,ELA,Did Not Yet Meet,1,2,2
25,1260,080,ELA,Partially Met,6,4,1
25,1260,080,ELA,Approached,18,12,9
25,1260,080,ELA,Met,7,18,16
25,1260,080,ELA,Exceeded,2,0,0
25,1260,080,Math,Did Not Yet Meet,0,0,1
25,1260,080,Math,Partially Met,2,4,7
25,1260,080,Math,Approached,11,12,13
25,1260,080,Math,Met,20,9,15
25,1260,080,Math,Exceeded,4,2,0
25,1260,110,ELA,Did Not Yet Meet,13,2,1
25,1260,110,ELA,Partially Met,7,3,2
25,1260,110,ELA,Approached,6,5,5
25,1260,110,ELA,Met,18,11,14
25,1260,110,ELA,Exceeded,6,3,3
25,1260,110,Math,Did Not Yet Meet,2,3,2
25,1260,110,Math,Partially Met,10,5,3
25,1260,110,Math,Approached,13,10,1
25,1260,110,Math,Met,10,20,5
25,1260,110,Math,Exceeded,9,3,2
25,1440,050,ELA,Did Not Yet Meet,1,0,0
25,1440,050,ELA,Partially Met,4,3,2
25,1440,050,ELA,Approached,10,7,6
25,1440,050,ELA,Met,26,13,15
25,1440,050,ELA,Exceeded,6,4,4
25,1440,050,Math,Did Not Yet Meet,0,1,1
25,1440,050,Math,Partially Met,3,2,7
25,1440,050,Math,Approached,7,11,17
25,1440,050,Math,Met,12,16,19
25,1440,050,Math,Exceeded,1,2,2
25,1490,050,ELA,Did Not Yet Meet,3,1,4
25,1490,050,ELA,Partially Met,8,5,1
25,1490,050,ELA,Approached,10,6,8
25,1490,050,ELA,Met,10,22,12
25,1490,050,ELA,Exceeded,9,0,0
25,1490,050,Math,Did Not Yet Meet,0,0,2
25,1490,050,Math,Partially Met,13,7,13
25,1490,050,Math,Approached,11,9,20
25,1490,050,Math,Met,13,5,7
25,1490,050,Math,Exceeded,2,0,0
25,1640,040,ELA,Did Not Yet Meet,5,8,3
25,1640,040,ELA,Partially Met,5,4,5
25,1640,040,ELA,Approached,9,8,13
25,1640,040,ELA,Met,12,12,9
25,1640,040,ELA,Exceeded,3,1,3
25,1640,040,Math,Did Not Yet Meet,4,1,5
25,1640,040,Math,Partially Met,8,5,5
25,1640,040,Math,Approached,14,10,13
25,1640,040,Math,Met,10,10,13
25,1640,040,Math,Exceeded,0,1,0
25,1640,060,ELA,Did Not Yet Meet,4,3,7
25,1640,060,ELA,Partially Met,3,9,14
25,1640,060,ELA,Approached,5,9,19
25,1640,060,ELA,Met,1,4,20
25,1640,060,ELA,Exceeded,0,1,1
25,1640,060,Math,Did Not Yet Meet,2,1,2
25,1640,060,Math,Partially Met,12,14,8
25,1640,060,Math,Approached,13,11,6
25,1640,060,Math,Met,11,10,5
25,1640,060,Math,Exceeded,2,3,0
25,1640,070,ELA,Did Not Yet Meet,7,5,5
25,1640,070,ELA,Partially Met,10,9,10
25,1640,070,ELA,Approached,11,7,8
25,1640,070,ELA,Met,9,7,11
25,1640,070,ELA,Exceeded,1,0,2
25,1640,070,Math,Did Not Yet Meet,3,4,4
25,1640,070,Math,Partially Met,13,13,19
25,1640,070,Math,Approached,7,9,12
25,1640,070,Math,Met,8,1,8
25,1640,070,Math,Exceeded,1,0,0
25,1660,020,ELA,Did Not Yet Meet,2,3,1
25,1660,020,ELA,Partially Met,0,2,2
25,1660,020,ELA,Approached,6,6,10
25,1660,020,ELA,Met,18,13,21
25,1660,020,ELA,Exceeded,7,6,4
25,1660,020,Math,Did Not Yet Meet,1,1,1
25,1660,020,Math,Partially Met,3,3,5
25,1660,020,Math,Approached,8,7,9
25,1660,020,Math,Met,19,18,20
25,1660,020,Math,Exceeded,0,3,3
25,1660,021,ELA,Did Not Yet Meet,1,1,4
25,1660,021,ELA,Partially Met,0,3,5
25,1660,021,ELA,Approached,9,6,8
25,1660,021,ELA,Met,19,14,19
25,1660,021,ELA,Exceeded,6,4,1
25,1660,021,Math,Did Not Yet Meet,1,1,1
25,1660,021,Math,Partially Met,1,3,10
25,1660,021,Math,Approached,7,6,11
25,1660,021,Math,Met,21,19,13
25,1660,021,Math,Exceeded,4,1,2
25,1660,023,ELA,Did Not Yet Meet,0,1,0
25,1660,023,ELA,Partially Met,3,3,2
25,1660,023,ELA,Approached,7,5,11
25,1660,023,ELA,Met,12,14,18
25,1660,023,ELA,Exceeded,5,6,13
25,1660,023,Math,Did Not Yet Meet,0,1,1
25,1660,023,Math,Partially Met,2,4,4
25,1660,023,Math,Approached,7,8,9
25,1660,023,Math,Met,12,16,23
25,1660,023,Math,Exceeded,1,4,8
25,1660,024,ELA,Did Not Yet Meet,0,1,2
25,1660,024,ELA,Partially Met,1,2,4
25,1660,024,ELA,Approached,4,6,8
25,1660,024,ELA,Met,8,13,23
25,1660,024,ELA,Exceeded,5,8,15
25,1660,024,Math,Partially Met,2,4,6
25,1660,024,Math,Approached,6,4,8
25,1660,024,Math,Met,10,16,28
25,1660,024,Math,Exceeded,3,5,9
25,1660,025,ELA,Did Not Yet Meet,1,1,0
25,1660,025,ELA,Partially Met,5,2,4
25,1660,025,ELA,Approached,7,12,5
25,1660,025,ELA,Met,13,17,14
25,1660,025,ELA,Exceeded,8,2,8
25,1660,025,Math,Did Not Yet Meet,0,1,1
25,1660,025,Math,Partially Met,5,7,3
25,1660,025,Math,Approached,9,9,11
25,1660,025,Math,Met,16,16,13
25,1660,025,Math,Exceeded,1,1,6
25,1660,026,ELA,Did Not Yet Meet,2,0,2
25,1660,026,ELA,Partially Met,1,7,3
25,1660,026,ELA,Approached,4,9,9
25,1660,026,ELA,Met,16,20,12
25,1660,026,ELA,Exceeded,8,4,5
25,1660,026,Math,Did Not Yet Meet,1,2,2
25,1660,026,Math,Partially Met,2,6,5
25,1660,026,Math,Approached,6,9,16
25,1660,026,Math,Met,12,11,20
25,1660,026,Math,Exceeded,3,2,2
25,1660,030,ELA,Did Not Yet Meet,1,0,1
25,1660,030,ELA,Partially Met,2,5,4
25,1660,030,ELA,Approached,8,12,7
25,1660,030,ELA,Met,22,13,18
25,1660,030,ELA,Exceeded,2,1,3
25,1660,030,Math,Did Not Yet Meet,1,0,0
25,1660,030,Math,Partially Met,1,7,12
25,1660,030,Math,Approached,10,10,8
25,1660,030,Math,Met,13,13,19
25,1660,030,Math,Exceeded,3,2,1
25,2105,060,ELA,Did Not Yet Meet,3,0,1
25,2105,060,ELA,Partially Met,2,3,6
25,2105,060,ELA,Approached,7,11,12
25,2105,060,ELA,Met,16,14,20
25,2105,060,ELA,Exceeded,1,2,3
25,2105,060,Math,Did Not Yet Meet,1,1,1
25,2105,060,Math,Partially Met,3,4,1
25,2105,060,Math,Approached,14,10,14
25,2105,060,Math,Met,19,17,12
25,2105,060,Math,Exceeded,2,2,0
25,2105,070,ELA,Did Not Yet Meet,2,0,2
25,2105,070,ELA,Partially Met,4,5,2
25,2105,070,ELA,Approached,9,9,7
25,2105,070,ELA,Met,18,21,15
25,2105,070,ELA,Exceeded,2,1,1
25,2105,070,Math,Did Not Yet Meet,1,0,2
25,2105,070,Math,Partially Met,6,4,6
25,2105,070,Math,Approached,14,10,18
25,2105,070,Math,Met,7,14,13
25,2105,070,Math,Exceeded,1,4,0
25,2105,085,ELA,Did Not Yet Meet,1,1,4
25,2105,085,ELA,Partially Met,1,3,7
25,2105,085,ELA,Approached,6,6,19
25,2105,085,ELA,Met,9,16,19
25,2105,085,ELA,Exceeded,4,1,1
25,2105,085,Math,Did Not Yet Meet,0,1,0
25,2105,085,Math,Partially Met,1,1,10
25,2105,085,Math,Approached,7,7,9
25,2105,085,Math,Met,22,16,13
25,2105,085,Math,Exceeded,6,3,3
25,2105,090,ELA,Did Not Yet Meet,1,3,3
25,2105,090,ELA,Partially Met,1,1,7
25,2105,090,ELA,Approached,10,4,21
25,2105,090,ELA,Met,6,13,28
25,2105,090,Math,Did Not Yet Meet,1,1,3
25,2105,090,Math,Partially Met,4,3,6
25,2105,090,Math,Approached,7,9,13
25,2105,090,Math,Met,13,15,22
25,2105,090,Math,Exceeded,0,1,0
25,2105,095,ELA,Did Not Yet Meet,1,4,1
25,2105,095,ELA,Partially Met,6,1,3
25,2105,095,ELA,Approached,12,10,4
25,2105,095,ELA,Met,9,25,15
25,2105,095,ELA,Exceeded,3,3,0
25,2105,095,Math,Partially Met,4,6,6
25,2105,095,Math,Approached,9,7,6
25,2105,095,Math,Met,28,15,12
25,2105,095,Math,Exceeded,1,3,1
25,2105,105,ELA,Did Not Yet Meet,2,2,2
25,2105,105,ELA,Partially Met,10,5,5
25,2105,105,ELA,Approached,19,10,4
25,2105,105,ELA,Met,17,10,3
25,2105,105,ELA,Exceeded,2,5,2
25,2120,050,ELA,Did Not Yet Meet,4,0,2
25,2120,050,ELA,Partially Met,0,9,4
25,2120,050,ELA,Approached,11,8,9
25,2120,050,ELA,Met,15,8,11
25,2120,050,ELA,Exceeded,9,8,2
25,2160,050,ELA,Did Not Yet Meet,6,4,4
25,2160,050,ELA,Partially Met,9,6,4
25,2160,050,ELA,Approached,13,19,9
25,2160,050,ELA,Met,9,11,6
25,2160,050,Math,Did Not Yet Meet,4,2,2
25,2160,050,Math,Partially Met,11,13,6
25,2160,050,Math,Approached,19,13,6
25,2160,050,Math,Met,11,4,6
25,2160,050,Math,Exceeded,0,2,0
25,2230,030,ELA,Did Not Yet Meet,1,0,0
25,2230,030,ELA,Partially Met,5,2,3
25,2230,030,ELA,Approached,7,6,4
25,2230,030,ELA,Met,17,9,13
25,2230,030,ELA,Exceeded,12,14,9
25,2230,050,ELA,Partially Met,1,0,2
25,2230,050,ELA,Approached,5,5,5
25,2230,050,ELA,Met,15,19,23
25,2230,050,ELA,Exceeded,9,7,9
25,2230,050,Math,Did Not Yet Meet,1,0,1
25,2230,050,Math,Partially Met,3,3,3
25,2230,050,Math,Approached,9,8,10
25,2230,050,Math,Met,17,20,16
25,2230,050,Math,Exceeded,3,4,4
25,2290,005,ELA,Did Not Yet Meet,1,0,0
25,2290,005,ELA,Partially Met,4,3,10
25,2290,005,ELA,Approached,15,4,10
25,2290,005,ELA,Met,18,18,4
25,2290,005,ELA,Exceeded,8,4,3
25,2290,005,Math,Did Not Yet Meet,4,0,1
25,2290,005,Math,Partially Met,4,6,8
25,2290,005,Math,Approached,5,9,15
25,2290,005,Math,Met,11,15,18
25,2290,005,Math,Exceeded,2,1,3
25,2290,010,ELA,Did Not Yet Meet,4,4,4
25,2290,010,ELA,Partially Met,5,5,4
25,2290,010,ELA,Approached,9,5,11
25,2290,010,ELA,Met,11,13,16
25,2290,010,ELA,Exceeded,2,2,5
25,2290,010,Math,Did Not Yet Meet,3,4,2
25,2290,010,Math,Partially Met,9,3,11
25,2290,010,Math,Approached,11,9,16
25,2290,010,Math,Met,13,4,14
25,2290,010,Math,Exceeded,1,1,0
25,2290,025,ELA,Did Not Yet Meet,1,1,1
25,2290,025,ELA,Partially Met,3,4,3
25,2290,025,ELA,Approached,8,7,8
25,2290,025,ELA,Met,11,14,16
25,2290,025,ELA,Exceeded,5,7,10
25,2290,025,Math,Did Not Yet Meet,2,2,2
25,2290,025,Math,Partially Met,8,8,11
25,2290,025,Math,Approached,11,15,10
25,2290,025,Math,Met,11,11,9
25,2290,027,ELA,Did Not Yet Meet,1,1,1
25,2290,027,ELA,Partially Met,3,4,3
25,2290,027,ELA,Approached,12,7,7
25,2290,027,ELA,Met,22,16,10
25,2290,027,ELA,Exceeded,6,4,4
25,2290,027,Math,Did Not Yet Meet,1,1,0
25,2290,027,Math,Partially Met,4,3,4
25,2290,027,Math,Approached,19,11,7
25,2290,027,Math,Met,29,14,6
25,2290,027,Math,Exceeded,1,0,0
25,2290,032,ELA,Did Not Yet Meet,2,0,1
25,2290,032,ELA,Partially Met,2,3,7
25,2290,032,ELA,Approached,11,11,10
25,2290,032,ELA,Met,20,15,7
25,2290,032,ELA,Exceeded,2,2,5
25,2290,032,Math,Did Not Yet Meet,0,1,0
25,2290,032,Math,Partially Met,5,13,2
25,2290,032,Math,Approached,11,8,5
25,2290,032,Math,Met,22,13,13
25,2290,032,Math,Exceeded,3,2,2
25,2290,035,ELA,Did Not Yet Meet,4,2,2
25,2290,035,ELA,Partially Met,5,6,2
25,2290,035,ELA,Approached,8,8,6
25,2290,035,ELA,Met,10,15,22
25,2290,035,ELA,Exceeded,3,5,1
25,2290,035,Math,Did Not Yet Meet,2,1,2
25,2290,035,Math,Partially Met,5,6,5
25,2290,035,Math,Approached,15,6,11
25,2290,035,Math,Met,17,15,14
25,2290,035,Math,Exceeded,1,0,2
25,2400,030,ELA,Did Not Yet Meet,13,4,7
25,2400,030,ELA,Partially Met,13,10,8
25,2400,030,ELA,Approached,8,13,5
25,2400,030,ELA,Met,10,6,3
25,2400,030,Math,Did Not Yet Meet,13,8,5
25,2400,030,Math,Partially Met,14,12,14
25,2400,030,Math,Approached,13,4,9
25,2400,030,Math,Met,5,2,0
25,2400,030,Math,Exceeded,1,0,0
25,2400,050,ELA,Did Not Yet Meet,7,13,9
25,2400,050,ELA,Partially Met,9,16,8
25,2400,050,ELA,Approached,10,3,2
25,2400,050,ELA,Met,12,8,2
25,2400,050,Math,Did Not Yet Meet,15,10,5
25,2400,050,Math,Partially Met,14,14,8
25,2400,050,Math,Approached,10,6,3
25,2400,050,Math,Met,11,3,0
25,2430,060,ELA,Did Not Yet Meet,7,2,1
25,2430,060,ELA,Partially Met,8,6,4
25,2430,060,ELA,Approached,16,10,9
25,2430,060,ELA,Met,11,11,9
25,2430,060,ELA,Exceeded,3,2,2
25,2430,060,Math,Did Not Yet Meet,2,3,4
25,2430,060,Math,Partially Met,9,8,8
25,2430,060,Math,Approached,17,13,9
25,2430,060,Math,Met,12,8,7
25,2430,060,Math,Exceeded,0,0,0
25,2720,050,ELA,Did Not Yet Meet,0,0,0
25,2720,050,ELA,Partially Met,1,2,3
25,2720,050,ELA,Approached,3,3,5
25,2720,050,ELA,Met,12,18,16
25,2720,050,ELA,Exceeded,13,16,10
25,2720,050,Math,Did Not Yet Meet,0,0,1
25,2720,050,Math,Partially Met,3,5,3
25,2720,050,Math,Approached,2,8,10
25,2720,050,Math,Met,10,22,19
25,2720,050,Math,Exceeded,6,5,8
25,2720,060,ELA,Did Not Yet Meet,0,1,1
25,2720,060,ELA,Partially Met,1,6,0
25,2720,060,ELA,Approached,5,3,10
25,2720,060,ELA,Met,14,14,22
25,2720,060,ELA,Exceeded,2,12,8
25,2720,060,Math,Did Not Yet Meet,0,0,1
25,2720,060,Math,Partially Met,1,0,5
25,2720,060,Math,Approached,5,2,15
25,2720,060,Math,Met,17,16,16
25,2720,060,Math,Exceeded,7,8,6
25,2770,060,ELA,Did Not Yet Meet,6,6,9
25,2770,060,ELA,Partially Met,8,10,12
25,2770,060,ELA,Approached,8,9,9
25,2770,060,ELA,Met,6,7,7
25,2770,060,ELA,Exceeded,1,1,0
25,2770,060,Math,Did Not Yet Meet,4,4,5
25,2770,060,Math,Partially Met,10,10,16
25,2770,060,Math,Approached,11,11,9
25,2770,060,Math,Met,6,8,5
25,2770,060,Math,Exceeded,0,0,0
25,2770,065,ELA,Did Not Yet Meet,6,7,10
25,2770,065,ELA,Partially Met,5,11,13
25,2770,065,ELA,Approached,6,12,8
25,2770,065,ELA,Met,9,7,7
25,2770,065,ELA,Exceeded,0,0,0
25,2770,065,Math,Did Not Yet Meet,2,3,7
25,2770,065,Math,Partially Met,4,7,19
25,2770,065,Math,Approached,5,10,24
25,2770,065,Math,Met,1,4,13
25,2770,110,ELA,Did Not Yet Meet,13,7,8
25,2770,110,ELA,Partially Met,7,7,11
25,2770,110,ELA,Approached,8,13,5
25,2770,110,ELA,Met,10,6,2
25,2770,110,ELA,Exceeded,1,1,0
25,2770,110,Math,Did Not Yet Meet,6,7,14
25,2770,110,Math,Partially Met,5,9,15
25,2770,110,Math,Approached,5,7,13
25,2770,110,Math,Met,6,5,9
25,2770,110,Math,Exceeded,0,0,0
25,2770,300,ELA,Did Not Yet Meet,15,14,12
25,2770,300,ELA,Partially Met,10,5,7
25,2770,300,ELA,Approached,7,9,8
25,2770,300,ELA,Met,5,4,4
25,2770,300,Math,Did Not Yet Meet,4,6,6
25,2770,300,Math,Partially Met,9,13,18
25,2770,300,Math,Approached,5,8,12
25,2770,300,Math,Met,2,8,8
25,2770,300,Math,Exceeded,0,0,0
25,2920,050,ELA,Did Not Yet Meet,1,1,2
25,2920,050,ELA,Partially Met,3,1,4
25,2920,050,ELA,Approached,8,11,12
25,2920,050,ELA,Met,10,12,26
25,2920,050,ELA,Exceeded,3,4,7
25,2920,050,Math,Did Not Yet Meet,1,1,0
25,2920,050,Math,Partially Met,2,3,5
25,2920,050,Math,Approached,7,10,14
25,2920,050,Math,Met,12,15,20
25,2920,050,Math,Exceeded,4,3,6
25,2920,055,ELA,Did Not Yet Meet,0,0,1
25,2920,055,ELA,Partially Met,5,3,4
25,2920,055,ELA,Approached,8,9,11
25,2920,055,ELA,Met,13,16,21
25,2920,055,ELA,Exceeded,2,4,4
25,2920,055,Math,Partially Met,3,2,3
25,2920,055,Math,Approached,9,9,9
25,2920,055,Math,Met,15,20,21
25,2920,055,Math,Exceeded,4,4,4
25,2920,060,ELA,Did Not Yet Meet,1,2,1
25,2920,060,ELA,Partially Met,3,2,2
25,2920,060,ELA,Approached,7,7,3
25,2920,060,ELA,Met,17,14,14
25,2920,060,ELA,Exceeded,11,9,9
25,2920,063,ELA,Did Not Yet Meet,3,2,1
25,2920,063,ELA,Partially Met,5,1,5
25,2920,063,ELA,Approached,7,6,7
25,2920,063,ELA,Met,15,16,23
25,2920,063,ELA,Exceeded,4,1,3
25,2920,063,Math,Did Not Yet Meet,1,3,2
25,2920,063,Math,Partially Met,3,2,5
25,2920,063,Math,Approached,8,11,13
25,2920,063,Math,Met,17,12,17
25,2920,063,Math,Exceeded,3,1,3
25,2920,090,ELA,Did Not Yet Meet,1,0,1
25,2920,090,ELA,Partially Met,4,4,5
25,2920,090,ELA,Approached,6,10,14
25,2920,090,ELA,Met,11,17,21
25,2920,090,ELA,Exceeded,1,5,0
25,2920,090,Math,Did Not Yet Meet,1,0,1
25,2920,090,Math,Partially Met,2,2,5
25,2920,090,Math,Approached,12,9,16
25,2920,090,Math,Met,14,17,16
25,2920,090,Math,Exceeded,1,1,2
25,2920,110,ELA,Did Not Yet Meet,0,1,0
25,2920,110,ELA,Partially Met,3,3,6
25,2920,110,ELA,Approached,6,7,9
25,2920,110,ELA,Met,11,20,26
25,2920,110,ELA,Exceeded,1,3,4
25,2920,110,Math,Partially Met,2,3,3
25,2920,110,Math,Approached,3,5,15
25,2920,110,Math,Met,10,20,27
25,2920,110,Math,Exceeded,1,4,4
25,2930,060,ELA,Did Not Yet Meet,1,1,1
25,2930,060,ELA,Partially Met,3,2,2
25,2930,060,ELA,Approached,9,8,5
25,2930,060,ELA,Met,34,16,9
25,2930,060,ELA,Exceeded,5,2,2
25,2930,060,Math,Did Not Yet Meet,0,0,0
25,2930,060,Math,Partially Met,3,3,6
25,2930,060,Math,Approached,9,14,12
25,2930,060,Math,Met,16,14,18
25,2930,060,Math,Exceeded,2,2,0
25,3030,030,ELA,Did Not Yet Meet,0,0,1
25,3030,030,ELA,Partially Met,1,2,1
25,3030,030,ELA,Approached,5,7,6
25,3030,030,ELA,Met,17,14,22
25,3030,030,ELA,Exceeded,6,10,9
25,3030,030,Math,Partially Met,1,1,2
25,3030,030,Math,Approached,6,8,7
25,3030,030,Math,Met,14,16,17
25,3030,030,Math,Exceeded,10,7,12
25,3030,040,ELA,Did Not Yet Meet,0,1,1
25,3030,040,ELA,Partially Met,2,3,3
25,3030,040,ELA,Approached,5,4,16
25,3030,040,ELA,Met,14,13,26
25,3030,040,ELA,Exceeded,4,6,3
25,3030,040,Math,Did Not Yet Meet,1,1,0
25,3030,040,Math,Partially Met,2,1,5
25,3030,040,Math,Approached,6,7,12
25,3030,040,Math,Met,24,11,15
25,3030,040,Math,Exceeded,9,4,3
25,3030,045,ELA,Did Not Yet Meet,0,0,1
25,3030,045,ELA,Partially Met,2,2,3
25,3030,045,ELA,Approached,7,5,6
25,3030,045,ELA,Met,23,17,19
25,3030,045,ELA,Exceeded,10,3,2
25,3030,045,Math,Did Not Yet Meet,0,1,0
25,3030,045,Math,Partially Met,3,3,2
25,3030,045,Math,Approached,5,9,5
25,3030,045,Math,Met,19,19,17
25,3030,045,Math,Exceeded,9,2,6
25,3030,048,ELA,Did Not Yet Meet,0,0,0
25,3030,048,ELA,Partially Met,3,1,1
25,3030,048,ELA,Approached,4,5,8
25,3030,048,ELA,Met,12,15,21
25,3030,048,ELA,Exceeded,9,10,10
25,3030,048,Math,Did Not Yet Meet,0,0,0
25,3030,048,Math,Partially Met,2,0,1
25,3030,048,Math,Approached,8,10,7
25,3030,048,Math,Met,18,18,18
25,3030,048,Math,Exceeded,6,3,8
25,3030,050,ELA,Did Not Yet Meet,1,0,0
25,3030,050,ELA,Partially Met,3,1,2
25,3030,050,ELA,Approached,9,4,5
25,3030,050,ELA,Met,25,13,10
25,3030,050,ELA,Exceeded,17,6,4
25,3030,050,Math,Did Not Yet Meet,0,0,0
25,3030,050,Math,Partially Met,2,4,2
25,3030,050,Math,Approached,12,8,10
25,3030,050,Math,Met,28,13,8
25,3030,050,Math,Exceeded,9,2,3
25,3030,060,ELA,Did Not Yet Meet,1,2,0
25,3030,060,ELA,Partially Met,2,2,2
25,3030,060,ELA,Approached,10,4,7
25,3030,060,ELA,Met,24,18,12
25,3030,060,ELA,Exceeded,4,8,5
25,3030,060,Math,Did Not Yet Meet,0,1,1
25,3030,060,Math,Partially Met,2,1,3
25,3030,060,Math,Approached,13,10,7
25,3030,060,Math,Met,22,15,14
25,3030,060,Math,Exceeded,5,4,2
25,3030,070,ELA,Did Not Yet Meet,1,1,0
25,3030,070,ELA,Partially Met,2,4,4
25,3030,070,ELA,Approached,10,8,9
25,3030,070,ELA,Met,19,20,12
25,3030,070,ELA,Exceeded,6,3,2
25,3030,070,Math,Did Not Yet Meet,0,0,1
25,3030,070,Math,Partially Met,3,4,4
25,3030,070,Math,Approached,7,10,9
25,3030,070,Math,Met,19,19,10
25,3030,070,Math,Exceeded,6,3,3
25,3040,053,ELA,Did Not Yet Meet,2,2,3
25,3040,053,ELA,Partially Met,3,3,4
25,3040,053,ELA,Approached,9,6,6
25,3040,053,ELA,Met,16,16,14
25,3040,053,ELA,Exceeded,7,6,5
25,3040,053,Math,Did Not Yet Meet,0,1,0
25,3040,053,Math,Partially Met,8,6,5
25,3040,053,Math,Approached,8,11,10
25,3040,053,Math,Met,19,16,13
25,3040,053,Math,Exceeded,3,2,0
25,3040,065,ELA,Did Not Yet Meet,2,2,0
25,3040,065,ELA,Partially Met,4,2,3
25,3040,065,ELA,Approached,8,9,5
25,3040,065,ELA,Met,21,15,12
25,3040,065,ELA,Exceeded,7,5,6
25,3040,065,Math,Did Not Yet Meet,0,1,0
25,3040,065,Math,Partially Met,5,5,5
25,3040,065,Math,Approached,12,11,7
25,3040,065,Math,Met,21,14,14
25,3040,065,Math,Exceeded,3,2,1
25,3160,055,ELA,Did Not Yet Meet,2,2,1
25,3160,055,ELA,Partially Met,4,4,1
25,3160,055,ELA,Approached,7,6,10
25,3160,055,ELA,Met,18,15,13
25,3160,055,ELA,Exceeded,4,6,6
25,3160,055,Math,Did Not Yet Meet,1,1,0
25,3160,055,Math,Partially Met,5,3,6
25,3160,055,Math,Approached,16,10,15
25,3160,055,Math,Met,11,9,21
25,3160,055,Math,Exceeded,1,0,1
25,3160,057,ELA,Did Not Yet Meet,1,1,1
25,3160,057,ELA,Partially Met,2,3,1
25,3160,057,ELA,Approached,11,8,6
25,3160,057,ELA,Met,19,18,12
25,3160,057,ELA,Exceeded,6,5,6
25,3160,057,Math,Did Not Yet Meet,0,1,0
25,3160,057,Math,Partially Met,3,3,3
25,3160,057,Math,Approached,12,11,7
25,3160,057,Math,Met,17,13,22
25,3160,057,Math,Exceeded,1,5,2
25,3160,059,ELA,Did Not Yet Meet,5,4,1
25,3160,059,ELA,Partially Met,10,7,5
25,3160,059,ELA,Approached,14,10,7
25,3160,059,ELA,Met,14,12,7
25,3160,059,ELA,Exceeded,3,2,3
25,3160,059,Math,Did Not Yet Meet,2,3,3
25,3160,059,Math,Partially Met,12,9,4
25,3160,059,Math,Approached,14,10,7
